id,state
24_00027,flights_4-airlines=delta airlines|flights_4-departure_date=march 5th|flights_4-destination_airport=seattle|flights_4-inbound_departure_time=6:35 am|flights_4-number_of_tickets=3|flights_4-origin_airport=vancouver_ bc|flights_4-outbound_departure_time=6:35 am|flights_4-return_date=march 5th|flights_4-seating_class=241|trains_1-date_of_journey=march 5th|trains_1-from=plan|trains_1-journey_start_time=3:10 pm|trains_1-number_of_adults=241|trains_1-to=seattle|trains_1-trip_protection=no
24_00028,flights_4-airlines=american|flights_4-departure_date=6th of this month|flights_4-destination_airport=washington|flights_4-inbound_departure_time=2:55 pm|flights_4-is_nonstop=no|flights_4-number_of_tickets=110|flights_4-origin_airport=atl|flights_4-outbound_departure_time=2:55 pm|flights_4-return_date=6th of this month|trains_1-date_of_journey=6th of this month|trains_1-from=washington on 6th of this month|trains_1-journey_start_time=1 pm|trains_1-number_of_adults=110|trains_1-to=washington|trains_1-trip_protection=no
24_00029,flights_4-departure_date=march 9th|flights_4-destination_airport=atlanta|flights_4-inbound_arrival_time=9:45 am|flights_4-inbound_departure_time=9:45 am|flights_4-is_nonstop=yes|flights_4-number_of_tickets=139|flights_4-origin_airport=new york|flights_4-outbound_arrival_time=9:45 am|flights_4-outbound_departure_time=9:45 am|flights_4-return_date=march 9th|trains_1-date_of_journey=march 9th|trains_1-from=new york|trains_1-journey_start_time=7:20 am|trains_1-number_of_adults=139|trains_1-to=atlanta|trains_1-trip_protection=yes
24_00030,flights_4-airlines=delta airlines|flights_4-departure_date=march 3rd|flights_4-destination_airport=nyc|flights_4-inbound_departure_time=5:05 am|flights_4-number_of_tickets=1|flights_4-origin_airport=chi-town|flights_4-outbound_departure_time=8 am|flights_4-return_date=march 3rd|flights_4-seating_class=1|trains_1-date_of_journey=march 3rd|trains_1-from=new york|trains_1-journey_start_time=8 am|trains_1-number_of_adults=1|trains_1-to=new york|trains_1-trip_protection=yes
24_00031,flights_4-departure_date=monday next week|flights_4-destination_airport=philadelphia|flights_4-inbound_departure_time=8:40 am|flights_4-is_nonstop=yes|flights_4-number_of_tickets=3|flights_4-origin_airport=philadelphia|flights_4-outbound_departure_time=8:40 am|flights_4-return_date=monday next week|flights_4-seating_class=3|trains_1-date_of_journey=8th of march|trains_1-from=8th of march|trains_1-journey_start_time=6 am|trains_1-number_of_adults=3|trains_1-to=philadelphia
24_00032,flights_4-departure_date=march 11th|flights_4-destination_airport=vancouver|flights_4-inbound_arrival_time=4:10 am|flights_4-inbound_departure_time=6:20 am|flights_4-is_nonstop=wa|flights_4-number_of_tickets=244|flights_4-origin_airport=seattle|flights_4-outbound_arrival_time=4:10 am|flights_4-outbound_departure_time=6:20 am|flights_4-return_date=march 11th|trains_1-date_of_journey=march 11th|trains_1-from=seattle|trains_1-journey_start_time=6:20 am|trains_1-number_of_adults=244|trains_1-to=seattle_ wa and headed to vancouver|trains_1-trip_protection=102
24_00033,flights_4-departure_date=1st of this month|flights_4-destination_airport=delta|flights_4-inbound_departure_time=1 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=174|flights_4-origin_airport=chicago|flights_4-outbound_departure_time=1 pm|flights_4-return_date=1st of this month|flights_4-seating_class=174|trains_1-date_of_journey=1st of this month|trains_1-from=6th of this month|trains_1-journey_start_time=5:20 pm|trains_1-number_of_adults=174|trains_1-to=philly|trains_1-trip_protection=yes
24_00034,flights_4-airlines=american|flights_4-departure_date=march 13th|flights_4-destination_airport=chi-town|flights_4-inbound_arrival_time=11:20 am|flights_4-inbound_departure_time=7:50 am|flights_4-is_nonstop=yes|flights_4-number_of_tickets=11|flights_4-origin_airport=new york|flights_4-outbound_arrival_time=7:50 am|flights_4-outbound_departure_time=7:50 am|flights_4-return_date=march 13th|flights_4-seating_class=11|trains_1-date_of_journey=march 13th|trains_1-from=new york|trains_1-journey_start_time=7:50 am|trains_1-number_of_adults=11|trains_1-to=chi-town|trains_1-trip_protection=yes
24_00035,flights_4-airlines=alaska airlines|flights_4-departure_date=march 3rd|flights_4-destination_airport=phoenix|flights_4-inbound_departure_time=11 pm|flights_4-is_nonstop=sf|flights_4-number_of_tickets=14|flights_4-origin_airport=phoenix|flights_4-outbound_departure_time=11 pm|flights_4-return_date=march 3rd|trains_1-date_of_journey=march 3rd|trains_1-from=sf|trains_1-journey_start_time=11 pm|trains_1-number_of_adults=14|trains_1-to=phoenix|trains_1-trip_protection=14
24_00036,flights_4-airlines=economy|flights_4-departure_date=11th of march|flights_4-destination_airport=phoenix|flights_4-inbound_departure_time=11:50 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=30|flights_4-origin_airport=phoenix|flights_4-outbound_departure_time=11:50 pm|flights_4-return_date=11th of march|flights_4-seating_class=30|trains_1-date_of_journey=1st of march|trains_1-from=sf|trains_1-journey_start_time=6 am|trains_1-number_of_adults=30|trains_1-to=phoenix|trains_1-trip_protection=yes
24_00037,flights_4-airlines=american airlines|flights_4-departure_date=11th of march|flights_4-destination_airport=washington|flights_4-inbound_departure_time=6:20 am|flights_4-number_of_tickets=102|flights_4-origin_airport=chicago|flights_4-outbound_departure_time=6:20 am|flights_4-return_date=11th of march|trains_1-date_of_journey=11th of march|trains_1-from=chicago|trains_1-journey_start_time=6:20 am|trains_1-number_of_adults=102|trains_1-to=washington|trains_1-trip_protection=no
24_00038,flights_4-departure_date=9th of march|flights_4-destination_airport=chicago|flights_4-inbound_departure_time=3:40 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=12|flights_4-origin_airport=philadelphia|flights_4-outbound_arrival_time=3:40 pm|flights_4-outbound_departure_time=3:40 pm|flights_4-return_date=9th of march|flights_4-seating_class=12|trains_1-date_of_journey=9th of march|trains_1-from=chicago|trains_1-journey_start_time=3:40 pm|trains_1-number_of_adults=120|trains_1-to=chi-town|trains_1-trip_protection=yes
24_00039,flights_4-departure_date=7th of march|flights_4-destination_airport=san diego|flights_4-inbound_arrival_time=1:14 pm|flights_4-inbound_departure_time=12:20 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=3|flights_4-origin_airport=san diego|flights_4-outbound_arrival_time=1:14 pm|flights_4-outbound_departure_time=12:20 pm|flights_4-return_date=7th of march|trains_1-date_of_journey=7th of march|trains_1-from=7th of march|trains_1-journey_start_time=7:30 am|trains_1-number_of_adults=3|trains_1-to=san diego|trains_1-trip_protection=yes
24_00040,flights_4-airlines=economy|flights_4-departure_date=march 14th|flights_4-destination_airport=new york|flights_4-inbound_departure_time=12:55 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=4|flights_4-origin_airport=washington|flights_4-outbound_departure_time=12:55 pm|flights_4-return_date=march 14th|flights_4-seating_class=25|trains_1-date_of_journey=march 14th|trains_1-from=march 14th|trains_1-journey_start_time=10:40 am|trains_1-number_of_adults=25|trains_1-to=new york|trains_1-trip_protection=yes
24_00041,flights_4-airlines=economy|flights_4-departure_date=march 10th|flights_4-destination_airport=atlanta|flights_4-inbound_arrival_time=4:30 pm|flights_4-inbound_departure_time=4:30 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=4|flights_4-origin_airport=washington to atlanta|flights_4-outbound_departure_time=4:30 pm|flights_4-return_date=march 10th|flights_4-seating_class=111|trains_1-date_of_journey=march 10th|trains_1-from=plan|trains_1-journey_start_time=1:50 pm|trains_1-number_of_adults=1|trains_1-to=atlanta|trains_1-trip_protection=yes
24_00042,flights_4-airlines=economy|flights_4-departure_date=11th of this month|flights_4-destination_airport=portland|flights_4-inbound_departure_time=5:15 am|flights_4-is_nonstop=yes|flights_4-number_of_tickets=15|flights_4-origin_airport=seattle|flights_4-outbound_departure_time=5:15 am|flights_4-return_date=11th of this month|trains_1-date_of_journey=11th of this month|trains_1-from=seattle|trains_1-journey_start_time=8 am|trains_1-number_of_adults=15|trains_1-to=portland|trains_1-trip_protection=yes
24_00043,flights_4-airlines=american|flights_4-departure_date=march 6th|flights_4-destination_airport=ny|flights_4-inbound_departure_time=9:25 pm|flights_4-number_of_tickets=3|flights_4-origin_airport=washington|flights_4-outbound_departure_time=9:25 pm|flights_4-return_date=march 6th|trains_1-date_of_journey=march 6th|trains_1-from=march 6th|trains_1-journey_start_time=6:40 am|trains_1-number_of_adults=3|trains_1-to=washington|trains_1-trip_protection=yes
24_00044,flights_4-airlines=economy|flights_4-departure_date=12th of this month|flights_4-destination_airport=seattle|flights_4-inbound_arrival_time=2:17 am|flights_4-inbound_departure_time=7:10 am|flights_4-is_nonstop=yes|flights_4-number_of_tickets=12|flights_4-origin_airport=vancouver_ bc|flights_4-outbound_arrival_time=2:17 am|flights_4-outbound_departure_time=7:10 am|flights_4-return_date=march 14th|flights_4-seating_class=12|trains_1-date_of_journey=march 14th|trains_1-from=12th of this month|trains_1-journey_start_time=7:10 am|trains_1-number_of_adults=12|trains_1-to=vancouver_ bc to seattle|trains_1-trip_protection=yes
24_00045,flights_4-airlines=economy|flights_4-departure_date=march 5th|flights_4-destination_airport=washington|flights_4-inbound_arrival_time=6:45 pm|flights_4-inbound_departure_time=12:50 pm|flights_4-number_of_tickets=20|flights_4-origin_airport=chicago|flights_4-outbound_departure_time=12:50 pm|flights_4-return_date=march 5th|flights_4-seating_class=20|trains_1-date_of_journey=march 5th|trains_1-from=economy|trains_1-journey_start_time=12:50 pm|trains_1-number_of_adults=20|trains_1-to=washington|trains_1-trip_protection=20
24_00046,flights_4-departure_date=march 2nd|flights_4-destination_airport=portland|flights_4-inbound_arrival_time=5:48 pm|flights_4-inbound_departure_time=11:20 am|flights_4-number_of_tickets=14th.there is american airlines flight leaves at 11:20|flights_4-origin_airport=vancouver|flights_4-outbound_departure_time=11:20 am|flights_4-return_date=march 2nd|flights_4-seating_class=20|trains_1-date_of_journey=march 2nd|trains_1-from=tomorrow|trains_1-journey_start_time=6:50 am|trains_1-number_of_adults=20|trains_1-to=portland|trains_1-trip_protection=yes
24_00047,flights_4-airlines=southwest airlines|flights_4-departure_date=14th of this month|flights_4-destination_airport=phoenix|flights_4-inbound_departure_time=12:45 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=1|flights_4-origin_airport=phoenix|flights_4-outbound_arrival_time=12:45 pm|flights_4-outbound_departure_time=12:45 pm|flights_4-return_date=14th of this month|trains_1-date_of_journey=14th of this month|trains_1-from=14th of this month|trains_1-journey_start_time=11:20 am|trains_1-number_of_adults=1|trains_1-to=phoenix|trains_1-trip_protection=yes
24_00048,flights_4-airlines=economy|flights_4-departure_date=13th of this month|flights_4-destination_airport=san diego|flights_4-inbound_arrival_time=11:45 pm|flights_4-inbound_departure_time=10:05 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=1|flights_4-origin_airport=sfo to san diego|flights_4-outbound_arrival_time=11:45 pm|flights_4-outbound_departure_time=10:05 pm|flights_4-return_date=13th of this month|flights_4-seating_class=1|trains_1-date_of_journey=13th of this month|trains_1-from=13th of this month|trains_1-journey_start_time=6:40 am|trains_1-number_of_adults=1|trains_1-to=san diego|trains_1-trip_protection=yes
2_00091,flights_4-departure_date=11th of this month|flights_4-destination_airport=ciudad de mexico|flights_4-inbound_arrival_time=1:05 pm|flights_4-inbound_departure_time=1:05 pm|flights_4-is_nonstop=sd|flights_4-origin_airport=sd to ciudad de mexico|flights_4-outbound_arrival_time=1:05 pm|flights_4-outbound_departure_time=1:05 pm|flights_4-return_date=11th of this month
2_00092,flights_4-departure_date=10th of this month|flights_4-destination_airport=alaska airlines|flights_4-inbound_departure_time=12:15 pm|flights_4-is_nonstop=not|flights_4-origin_airport=alaska airlines|flights_4-outbound_departure_time=12:15 pm|flights_4-return_date=10th of this month
2_00093,flights_4-departure_date=7th of march|flights_4-destination_airport=toronto|flights_4-inbound_arrival_time=5:10 am|flights_4-inbound_departure_time=5:10 am|flights_4-is_nonstop=american|flights_4-origin_airport=atlanta|flights_4-outbound_departure_time=5:10 am|flights_4-return_date=7th of march
2_00094,flights_4-departure_date=the 13th|flights_4-destination_airport=warsaw|flights_4-inbound_departure_time=11:20 am|flights_4-is_nonstop=nyc|flights_4-origin_airport=warsaw|flights_4-outbound_departure_time=11:20 am|flights_4-return_date=the 13th
2_00095,flights_4-airlines=american airlines|flights_4-departure_date=4th of this month|flights_4-destination_airport=new york|flights_4-inbound_arrival_time=4:15 pm|flights_4-inbound_departure_time=4:15 pm|flights_4-number_of_tickets=1|flights_4-origin_airport=new york|flights_4-outbound_departure_time=4:15 pm|flights_4-return_date=4th of this month
2_00096,flights_4-departure_date=14th of this month|flights_4-destination_airport=atlanta|flights_4-inbound_arrival_time=6:15 pm|flights_4-inbound_departure_time=6:15 pm|flights_4-is_nonstop=no|flights_4-origin_airport=vancouver_ bc|flights_4-outbound_departure_time=6:15 pm|flights_4-return_date=14th of this month
2_00097,flights_4-airlines=economy|flights_4-departure_date=march 4th|flights_4-destination_airport=alaska airlines|flights_4-inbound_departure_time=7:10 pm|flights_4-is_nonstop=not|flights_4-number_of_tickets=3|flights_4-origin_airport=alaska airlines|flights_4-outbound_departure_time=7:10 pm|flights_4-return_date=march 4th|flights_4-seating_class=3
2_00098,flights_4-departure_date=friday next week|flights_4-destination_airport=seattle_ wa|flights_4-inbound_departure_time=3:05 am|flights_4-is_nonstop=not|flights_4-number_of_tickets=3:05 am it has a connecting flight and costs $283|flights_4-origin_airport=seattle_ wa please.easy enough_ from which city please?get it out of ciudad de mexico|flights_4-outbound_departure_time=3:05 am|flights_4-return_date=friday next week
2_00099,flights_4-departure_date=4th of this month|flights_4-destination_airport=washington|flights_4-inbound_arrival_time=8:10 pm|flights_4-inbound_departure_time=8:10 pm|flights_4-is_nonstop=not|flights_4-origin_airport=lax|flights_4-outbound_arrival_time=8:10 pm|flights_4-outbound_departure_time=8:10 pm|flights_4-return_date=4th of this month
2_00100,flights_4-departure_date=the 8th|flights_4-destination_airport=seattle|flights_4-inbound_arrival_time=4:35 pm|flights_4-inbound_departure_time=4:35 pm|flights_4-is_nonstop=no|flights_4-origin_airport=toronto|flights_4-outbound_departure_time=4:35 pm|flights_4-return_date=the 8th
2_00101,flights_4-airlines=southwest airlines|flights_4-departure_date=5th of march|flights_4-destination_airport=portland|flights_4-inbound_departure_time=12:35 pm|flights_4-is_nonstop=southwest airlines|flights_4-number_of_tickets=3|flights_4-origin_airport=las vegas|flights_4-outbound_departure_time=12:35 pm|flights_4-return_date=5th of march
2_00102,flights_4-airlines=american|flights_4-departure_date=march 14th|flights_4-destination_airport=sydney_ australia|flights_4-inbound_departure_time=7:35 am|flights_4-is_nonstop=economy|flights_4-number_of_tickets=3|flights_4-origin_airport=sydney_ australia|flights_4-outbound_departure_time=7:35 am|flights_4-return_date=march 14th|flights_4-seating_class=3
2_00103,flights_4-airlines=american airlines|flights_4-departure_date=1st of this month|flights_4-destination_airport=sydney australia|flights_4-inbound_arrival_time=7:35 am|flights_4-inbound_departure_time=7:35 am|flights_4-is_nonstop=no|flights_4-number_of_tickets=4|flights_4-origin_airport=las vegas|flights_4-outbound_departure_time=7:35 am|flights_4-return_date=1st of this month
2_00104,flights_4-airlines=united airlines|flights_4-departure_date=7th of this month|flights_4-destination_airport=rio de janeiro|flights_4-inbound_arrival_time=2:05 pm|flights_4-inbound_departure_time=2:05 pm|flights_4-is_nonstop=no|flights_4-number_of_tickets=1|flights_4-origin_airport=chicago|flights_4-outbound_arrival_time=2:05 pm|flights_4-outbound_departure_time=2:05 pm|flights_4-return_date=7th of this month
2_00105,flights_4-departure_date=11th of march|flights_4-destination_airport=portland oregonand|flights_4-inbound_departure_time=7:35 am|flights_4-is_nonstop=no|flights_4-origin_airport=san fran|flights_4-outbound_departure_time=7:35 am|flights_4-return_date=11th of march
2_00106,flights_4-departure_date=the 8th|flights_4-destination_airport=philadelphia|flights_4-inbound_arrival_time=12:05 pm|flights_4-inbound_departure_time=12:05 pm|flights_4-is_nonstop=no|flights_4-number_of_tickets=12|flights_4-origin_airport=philadelphia|flights_4-outbound_departure_time=12:05 pm|flights_4-return_date=the 8th
2_00107,flights_4-airlines=american airlines|flights_4-departure_date=the 6th|flights_4-destination_airport=los angeles|flights_4-inbound_arrival_time=6:15 pm|flights_4-inbound_departure_time=6:15 pm|flights_4-is_nonstop=no|flights_4-origin_airport=seattle|flights_4-outbound_arrival_time=6:15 pm|flights_4-outbound_departure_time=6:15 pm|flights_4-return_date=the 6th
2_00108,flights_4-airlines=delta airlines|flights_4-departure_date=13th of this month|flights_4-destination_airport=san fran|flights_4-inbound_departure_time=6:50 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=13|flights_4-origin_airport=washington|flights_4-outbound_departure_time=6:50 pm|flights_4-return_date=13th of this month|flights_4-seating_class=13
2_00109,flights_4-departure_date=1st of march|flights_4-destination_airport=connecting american airlines|flights_4-inbound_arrival_time=4:35 pm|flights_4-inbound_departure_time=4:35 pm|flights_4-is_nonstop=no|flights_4-origin_airport=chi-town|flights_4-outbound_departure_time=4:35 pm|flights_4-return_date=1st of march
2_00110,flights_4-airlines=southwest airlines|flights_4-departure_date=14th of this month|flights_4-destination_airport=southwest airlines|flights_4-inbound_departure_time=6:40 am|flights_4-is_nonstop=ok|flights_4-number_of_tickets=14|flights_4-origin_airport=chi-town|flights_4-outbound_departure_time=6:40 am|flights_4-return_date=14th of this month
2_00111,flights_4-departure_date=the 5th|flights_4-destination_airport=alaska airlines|flights_4-inbound_arrival_time=8:10 pm|flights_4-inbound_departure_time=8:10 pm|flights_4-is_nonstop=no|flights_4-origin_airport=los angeles|flights_4-outbound_departure_time=8:10 pm|flights_4-return_date=the 5th
2_00112,flights_4-airlines=delta|flights_4-departure_date=6th of march|flights_4-destination_airport=portland|flights_4-inbound_departure_time=5:30 am|flights_4-number_of_tickets=4|flights_4-origin_airport=portland|flights_4-outbound_departure_time=5:30 am|flights_4-return_date=6th of march
2_00113,flights_4-departure_date=next wednesday|flights_4-destination_airport=chicago|flights_4-inbound_arrival_time=7:10 am|flights_4-inbound_departure_time=7:10 am|flights_4-origin_airport=chicago|flights_4-outbound_departure_time=7:10 am|flights_4-return_date=next wednesday
2_00114,flights_4-departure_date=march 14th|flights_4-destination_airport=new york|flights_4-inbound_departure_time=8:20 am|flights_4-is_nonstop=american|flights_4-origin_airport=vegas|flights_4-outbound_departure_time=8:20 am|flights_4-return_date=march 14th
2_00115,flights_4-departure_date=2nd of this month|flights_4-destination_airport=american airlines|flights_4-inbound_departure_time=9:30 am|flights_4-is_nonstop=no|flights_4-number_of_tickets=130|flights_4-origin_airport=la|flights_4-outbound_departure_time=9:30 am|flights_4-return_date=2nd of this month
2_00116,flights_4-departure_date=13th of this month|flights_4-destination_airport=la|flights_4-inbound_arrival_time=4:50 pm|flights_4-inbound_departure_time=7:50 am|flights_4-is_nonstop=13th of this month.where are you leaving from?i'm leaving from ny|flights_4-number_of_tickets=2|flights_4-origin_airport=la|flights_4-outbound_arrival_time=4:50 pm|flights_4-outbound_departure_time=7:50 am|flights_4-return_date=13th of this month
2_00117,flights_4-airlines=alaska airlines|flights_4-departure_date=this sunday|flights_4-destination_airport=toronto|flights_4-inbound_arrival_time=7:34 pm|flights_4-inbound_departure_time=11:05 am|flights_4-is_nonstop=any|flights_4-number_of_tickets=11|flights_4-origin_airport=la|flights_4-outbound_arrival_time=7:34 pm|flights_4-outbound_departure_time=11:05 am|flights_4-return_date=this sunday
2_00118,flights_4-departure_date=the 8th|flights_4-destination_airport=delta airlines|flights_4-inbound_departure_time=4:10 pm|flights_4-is_nonstop=no|flights_4-origin_airport=delta airlines|flights_4-outbound_departure_time=4:10 pm|flights_4-return_date=the 8th
2_00119,flights_4-departure_date=tuesday next week|flights_4-destination_airport=toronto|flights_4-inbound_departure_time=7 pm|flights_4-is_nonstop=american|flights_4-origin_airport=new york|flights_4-outbound_departure_time=7 pm|flights_4-return_date=tuesday next week
2_00120,flights_4-airlines=united airlines|flights_4-departure_date=day after tomorrow|flights_4-destination_airport=seattle_ wa|flights_4-inbound_departure_time=11:25 am|flights_4-number_of_tickets=11|flights_4-origin_airport=phoenix|flights_4-outbound_departure_time=11:25 am|flights_4-return_date=day after tomorrow
2_00121,flights_4-departure_date=the 12th|flights_4-destination_airport=air france|flights_4-inbound_departure_time=7:35 am|flights_4-is_nonstop=no|flights_4-number_of_tickets=12|flights_4-origin_airport=air france|flights_4-outbound_departure_time=7:35 am|flights_4-return_date=the 12th
2_00122,flights_4-airlines=delta airlines|flights_4-departure_date=11th of this month|flights_4-destination_airport=vancouver|flights_4-inbound_arrival_time=4:35 am|flights_4-inbound_departure_time=9:50 am|flights_4-is_nonstop=no|flights_4-number_of_tickets=11|flights_4-origin_airport=portland|flights_4-outbound_arrival_time=4:35 am|flights_4-outbound_departure_time=9:50 am|flights_4-return_date=11th of this month|flights_4-seating_class=11
2_00123,flights_4-departure_date=the 5th|flights_4-destination_airport=los angeles|flights_4-inbound_arrival_time=0:25 am|flights_4-inbound_departure_time=0:25 am|flights_4-origin_airport=paris_ france|flights_4-outbound_departure_time=0:25 am|flights_4-return_date=the 5th
2_00124,flights_4-airlines=delta airlines|flights_4-departure_date=the 9th|flights_4-destination_airport=vancouver|flights_4-inbound_departure_time=4:25 am|flights_4-number_of_tickets=25|flights_4-origin_airport=nyc|flights_4-outbound_departure_time=4:25 am|flights_4-return_date=the 9th|flights_4-seating_class=25
2_00125,flights_4-departure_date=the 14th|flights_4-destination_airport=chicago|flights_4-inbound_arrival_time=7 pm|flights_4-inbound_departure_time=7 pm|flights_4-is_nonstop=yes|flights_4-origin_airport=ny|flights_4-outbound_departure_time=7 pm|flights_4-return_date=the 14th
2_00126,flights_4-airlines=american airlines|flights_4-departure_date=day after tomorrow|flights_4-destination_airport=chicago|flights_4-inbound_arrival_time=7 pm|flights_4-inbound_departure_time=7 pm|flights_4-is_nonstop=american airlines|flights_4-origin_airport=nyc|flights_4-outbound_arrival_time=7 pm|flights_4-outbound_departure_time=7 pm|flights_4-return_date=day after tomorrow
2_00127,flights_4-departure_date=monday next week|flights_4-destination_airport=washington|flights_4-inbound_departure_time=6:15 pm|flights_4-is_nonstop=not|flights_4-origin_airport=seattle_ wa|flights_4-outbound_departure_time=6:15 pm|flights_4-return_date=monday next week
3_00000,flights_4-airlines=atlanta will be my destination.is alaska airlines|flights_4-departure_date=thursday next week|flights_4-destination_airport=atlanta|flights_4-inbound_departure_time=11:30 pm|flights_4-number_of_tickets=atlanta will be my destination.is alaska airlines|flights_4-origin_airport=atlanta|flights_4-outbound_departure_time=11:30 pm|flights_4-return_date=thursday next week
3_00001,flights_4-airlines=american airlines|flights_4-departure_date=the 9th|flights_4-destination_airport=portland|flights_4-inbound_arrival_time=2:35 pm|flights_4-inbound_departure_time=2:35 pm|flights_4-number_of_tickets=1|flights_4-origin_airport=portland|flights_4-outbound_departure_time=2:35 pm|flights_4-return_date=the 9th|flights_4-seating_class=premium
3_00002,flights_4-departure_date=the 12th|flights_4-destination_airport=las vegas|flights_4-inbound_departure_time=10:05 am|flights_4-is_nonstop=no|flights_4-number_of_tickets=12|flights_4-origin_airport=portland|flights_4-outbound_departure_time=10:05 am|flights_4-return_date=the 12th|flights_4-seating_class=12
3_00003,flights_4-departure_date=the 3rd|flights_4-destination_airport=london_ uk|flights_4-inbound_arrival_time=7:10 am|flights_4-inbound_departure_time=7:10 am|flights_4-is_nonstop=american|flights_4-origin_airport=los angeles|flights_4-outbound_departure_time=7:10 am|flights_4-return_date=the 3rd
3_00004,flights_4-airlines=united airlines|flights_4-departure_date=next friday|flights_4-destination_airport=warsa|flights_4-inbound_departure_time=4:35 pm|flights_4-is_nonstop=w|flights_4-number_of_tickets=2|flights_4-origin_airport=chi-town|flights_4-outbound_departure_time=4:35 pm|flights_4-return_date=next friday
3_00005,flights_4-airlines=economy|flights_4-departure_date=the 3rd|flights_4-destination_airport=washington|flights_4-inbound_departure_time=2:55 pm|flights_4-is_nonstop=yes|flights_4-number_of_tickets=442|flights_4-origin_airport=vancouver|flights_4-outbound_departure_time=2:55 pm|flights_4-return_date=the 3rd|flights_4-seating_class=442
3_00006,flights_4-departure_date=14th of this month|flights_4-destination_airport=la|flights_4-inbound_arrival_time=11:55 am|flights_4-inbound_departure_time=11:55 am|flights_4-origin_airport=la|flights_4-outbound_departure_time=11:55 am|flights_4-return_date=14th of this month
3_00007,flights_4-departure_date=march 4th|flights_4-destination_airport=la|flights_4-inbound_arrival_time=10:30 am|flights_4-inbound_departure_time=10:30 am|flights_4-is_nonstop=no|flights_4-origin_airport=washington|flights_4-outbound_arrival_time=10:30 am|flights_4-outbound_departure_time=10:30 am|flights_4-return_date=march 4th
3_00008,flights_4-departure_date=10th of march|flights_4-destination_airport=atlanta|flights_4-inbound_arrival_time=1:25 pm|flights_4-inbound_departure_time=5 pm|flights_4-is_nonstop=ga|flights_4-origin_airport=atlanta_ ga|flights_4-outbound_arrival_time=1:25 pm|flights_4-outbound_departure_time=1:25 pm|flights_4-return_date=10th of march
3_00009,flights_4-departure_date=march 13th|flights_4-destination_airport=planned departure and return dates?i want to fly to london|flights_4-inbound_arrival_time=3:32 am|flights_4-inbound_departure_time=1:25 pm|flights_4-origin_airport=chi-town|flights_4-outbound_departure_time=1:25 pm|flights_4-return_date=march 13th
3_00010,flights_4-departure_date=10th of this month|flights_4-destination_airport=delta airlines|flights_4-inbound_departure_time=4:35 pm|flights_4-is_nonstop=not|flights_4-origin_airport=las vegas|flights_4-outbound_departure_time=4:35 pm|flights_4-return_date=10th of this month
3_00011,flights_4-airlines=united airlines|flights_4-departure_date=next friday|flights_4-destination_airport=philadelphia|flights_4-inbound_arrival_time=4:25 pm|flights_4-inbound_departure_time=4:25 pm|flights_4-is_nonstop=premium|flights_4-origin_airport=chicago|flights_4-outbound_departure_time=4:25 pm|flights_4-return_date=next friday
3_00012,flights_4-departure_date=14th of march|flights_4-destination_airport=seattle|flights_4-inbound_arrival_time=6:43 pm|flights_4-inbound_departure_time=2:20 pm|flights_4-is_nonstop=no|flights_4-origin_airport=phoenix|flights_4-outbound_departure_time=2:20 pm|flights_4-return_date=14th of march
3_00013,flights_4-departure_date=9th of march|flights_4-destination_airport=atl|flights_4-inbound_arrival_time=7:25 am|flights_4-inbound_departure_time=3:05 pm|flights_4-is_nonstop=no|flights_4-origin_airport=los angeles|flights_4-outbound_arrival_time=3:05 pm and return flight takes off at 7:25 am|flights_4-outbound_departure_time=3:05 pm and return flight takes off at 7:25 am|flights_4-return_date=9th of march
3_00014,flights_4-airlines=united airlines|flights_4-departure_date=10th of this month|flights_4-destination_airport=connecting fight|flights_4-inbound_departure_time=1:20 pm|flights_4-is_nonstop=del|flights_4-origin_airport=new delhi|flights_4-outbound_departure_time=1:20 pm|flights_4-return_date=10th of this month
3_00015,flights_4-departure_date=7th of march|flights_4-destination_airport=san fran and planning|flights_4-inbound_arrival_time=9:20 pm|flights_4-inbound_departure_time=3:45 pm|flights_4-is_nonstop=yes|flights_4-origin_airport=american airlines|flights_4-outbound_arrival_time=9:20 pm|flights_4-outbound_departure_time=3:45 pm|flights_4-return_date=7th of march
3_00016,flights_4-departure_date=march 14th|flights_4-destination_airport=american airlines|flights_4-inbound_arrival_time=9:20 pm|flights_4-inbound_departure_time=3:45 pm. it is a direct flight and the returning flight takes off at 9:20 pm|flights_4-origin_airport=atlanta|flights_4-outbound_departure_time=3:45 pm. it is a direct flight and the returning flight takes off at 9:20 pm|flights_4-return_date=march 14th
3_00017,flights_4-airlines=american|flights_4-departure_date=march 12th|flights_4-destination_airport=nyc|flights_4-inbound_departure_time=1:35 am|flights_4-is_nonstop=american|flights_4-origin_airport=berlin|flights_4-outbound_departure_time=1:35 am|flights_4-return_date=march 12th
