id,state
31_00084,restaurants_2-category=vegetarian|restaurants_2-date=13th of march|restaurants_2-has_vegetarian_options=yes|restaurants_2-location=mountain view|restaurants_2-number_of_seats=16|restaurants_2-restaurant_name=bushido|restaurants_2-time=1 in the afternoon|services_1-appointment_date=13th of march|services_1-appointment_time=16:15|services_1-city=mountain view|services_1-stylist_name=bollywood beauty salon
31_00088,restaurants_2-category=egyptian|restaurants_2-date=march 3rd|restaurants_2-has_vegetarian_options=yes|restaurants_2-location=sf|restaurants_2-number_of_seats=2|restaurants_2-price_range=2g|restaurants_2-restaurant_name=2g japanese brasserie|restaurants_2-time=12 in the afternoon|services_1-appointment_date=march 3rd|services_1-appointment_time=12 in the afternoon|services_1-city=sf|services_1-stylist_name=1512 barber shop
31_00092,restaurants_2-category=vegetarian|restaurants_2-date=march 13th|restaurants_2-has_vegetarian_options=yes|restaurants_2-location=hayward|restaurants_2-number_of_seats=11|restaurants_2-restaurant_name=red chili thai vietnamese noodle restaurant|restaurants_2-time=11 am|services_1-appointment_date=march 13th|services_1-appointment_time=10:30 am|services_1-city=hayward|services_1-stylist_name=king of kutz barbershop
31_00095,restaurants_2-category=freshwater fish|restaurants_2-date=march 6th|restaurants_2-location=santa clara|restaurants_2-number_of_seats=4|restaurants_2-price_range=freshwater fish|restaurants_2-restaurant_name=kobe japanese restaurant|restaurants_2-time=10:30 am|services_1-appointment_date=march 6th|services_1-appointment_time=10:30 am|services_1-city=santa clara|services_1-stylist_name=time barber shop
31_00096,restaurants_2-category=vegetarian|restaurants_2-date=7th of march|restaurants_2-has_vegetarian_options=yes|restaurants_2-location=albany|restaurants_2-number_of_seats=2|restaurants_2-restaurant_name=nizza la bella|restaurants_2-time=6:15 in the evening|services_1-appointment_date=7th of march|services_1-appointment_time=6:15 in the evening|services_1-city=albany|services_1-is_unisex=yes|services_1-stylist_name=grove salon
31_00101,restaurants_2-category=tofu|restaurants_2-date=march 1st|restaurants_2-has_vegetarian_options=yes|restaurants_2-location=burlingame|restaurants_2-number_of_seats=2|restaurants_2-restaurant_name=i love sushi & tofu|restaurants_2-time=12:30 in the afternoon|services_1-appointment_date=march 1st|services_1-appointment_time=11:30 am|services_1-city=burlingame|services_1-is_unisex=yes|services_1-stylist_name=burlingame barber shop
31_00103,restaurants_2-category=thai|restaurants_2-date=13th of march|restaurants_2-has_seating_outdoors=yes|restaurants_2-has_vegetarian_options=yes|restaurants_2-location=south san francisco|restaurants_2-number_of_seats=3|restaurants_2-price_range=3|restaurants_2-restaurant_name=thai satay restaurant & bar|restaurants_2-time=20:00|services_1-appointment_date=13th of march|services_1-appointment_time=20:00|services_1-city=south san francisco|services_1-stylist_name=philgood cuts
31_00104,restaurants_2-category=noodles|restaurants_2-date=march 4th|restaurants_2-has_vegetarian_options=no|restaurants_2-location=san bruno|restaurants_2-number_of_seats=12|restaurants_2-restaurant_name=dumpling era|restaurants_2-time=12:15 in the afternoon|services_1-appointment_date=march 4th|services_1-appointment_time=12:15 in the afternoon|services_1-city=san bruno|services_1-is_unisex=not|services_1-stylist_name=salon mia bella
31_00106,restaurants_2-category=farm house local|restaurants_2-date=march 2nd|restaurants_2-has_vegetarian_options=yes|restaurants_2-location=larkspur|restaurants_2-number_of_seats=2|restaurants_2-restaurant_name=farm house local|restaurants_2-time=6:30 pm|services_1-appointment_date=march 2nd|services_1-appointment_time=6:30 pm|services_1-city=larkspur|services_1-stylist_name=barber lane marin
31_00107,movies_3-movie_title=cynthia mansur|services_4-appointment_date=march 14th|services_4-appointment_time=1 in the afternoon|services_4-city=lafayette|services_4-therapist_name=cynthia mansur|services_4-type=cynthia
31_00108,movies_3-cast=eccentric|movies_3-directed_by=eccentric|movies_3-genre=eccentric story|movies_3-movie_title=lena dunham|services_4-appointment_date=8th of this month|services_4-appointment_time=5:30 pm|services_4-city=lafayette|services_4-therapist_name=alissa scanlin psyd|services_4-type=psychologist
31_00109,movies_3-movie_title=angel has fallen|services_4-appointment_date=march 1st|services_4-appointment_time=3 pm|services_4-city=santa rosa|services_4-therapist_name=bert epstein|services_4-type=family
31_00110,movies_3-movie_title=brown brooke a|services_4-appointment_date=march 3rd|services_4-appointment_time=2 pm|services_4-city=mill valley|services_4-therapist_name=brown brooke a|services_4-type=psychologist
31_00113,movies_3-movie_title=o'grady david|services_4-appointment_date=13th of this month|services_4-appointment_time=2 in the afternoon|services_4-city=walnut creek|services_4-therapist_name=o'grady david|services_4-type=psychiatrist
31_00116,movies_3-movie_title=liberty|services_4-appointment_date=13th of march|services_4-appointment_time=14:00|services_4-city=san jose|services_4-therapist_name=barskyex bryna g|services_4-type=psychologist
31_00117,movies_3-movie_title=sushant singh rajput|services_4-appointment_date=march 2nd|services_4-appointment_time=1 pm|services_4-city=oakland|services_4-therapist_name=alameda children|services_4-type=psychologist
31_00118,movies_3-movie_title=being luce|services_4-appointment_date=13th of march|services_4-appointment_time=3 pm|services_4-city=santa clara|services_4-therapist_name=cassie l. o'brien|services_4-type=psychologist
31_00120,movies_3-cast=mission mangal|movies_3-directed_by=jagan shakti|movies_3-movie_title=directed by jagan shakti|services_4-appointment_date=12th of march|services_4-appointment_time=15:30|services_4-city=vacaville|services_4-therapist_name=caldwell leslie|services_4-type=psychologist
31_00121,movies_3-movie_title=thriller|services_4-appointment_date=march 3rd|services_4-appointment_time=10:30 am|services_4-city=santa rosa|services_4-therapist_name=auer patience|services_4-type=family counselor in santa rosa.you can try auer patience
31_00122,movies_3-cast=kids|movies_3-directed_by=thurop van orman|movies_3-genre=kids|movies_3-movie_title=angry birds|services_4-appointment_date=march 5th|services_4-appointment_time=3 pm|services_4-city=santa rosa|services_4-therapist_name=bert epstein|services_4-type=psychologist in the santa rosa area.sure_ bert epstein
31_00123,movies_3-genre=cartoon|movies_3-movie_title=paprika|services_4-appointment_date=march 6th|services_4-appointment_time=3:30 pm|services_4-city=walnut creek|services_4-therapist_name=andreotti daniel|services_4-type=family
31_00124,movies_3-cast=bizarre story|movies_3-directed_by=quentin tarantino|movies_3-genre=bizarre story|movies_3-movie_title=actor lucia oskerova|services_4-appointment_date=march 9th|services_4-appointment_time=2:15 in the afternoon|services_4-city=los gatos|services_4-therapist_name=michael p. healy|services_4-type=family counselor
31_00125,movies_3-movie_title=christina m. walker|services_4-appointment_date=march 6th|services_4-appointment_time=2 pm|services_4-city=novato|services_4-therapist_name=christina m. walker|services_4-type=psychiatrist?i want to see a psychologist
31_00126,movies_3-cast=mystery|movies_3-directed_by=julius onah|movies_3-genre=mystery|movies_3-movie_title=midsommar|services_4-appointment_date=march 4th|services_4-appointment_time=11:30 am|services_4-city=mountain view|services_4-therapist_name=kane monique|services_4-type=family counselor
32_00000,movies_3-movie_title=caldwell leslie|services_4-appointment_date=friday next week|services_4-appointment_time=1:30 pm|services_4-city=vacaville|services_4-therapist_name=caldwell leslie|services_4-type=psychologist
32_00001,movies_3-movie_title=chhichhore two|services_4-appointment_date=march 7th|services_4-appointment_time=11 am|services_4-city=pleasant hill|services_4-therapist_name=david a. flakoll|services_4-type=psychologist
32_00003,movies_3-movie_title=rigg christie|services_4-appointment_date=1st of this month|services_4-appointment_time=12:30 pm|services_4-city=el|services_4-therapist_name=rigg christie|services_4-type=family counselor
32_00005,movies_3-cast=comedy|movies_3-directed_by=stupnitsky|movies_3-genre=comedy|movies_3-movie_title=enid-raye adams|services_4-appointment_date=march 9th|services_4-appointment_time=12 pm|services_4-city=martinez|services_4-therapist_name=andreas r. bollinger|services_4-type=psychiatrist
32_00006,movies_3-cast=dramatic|movies_3-directed_by=paul downs colaizzo|movies_3-genre=dramatic|movies_3-movie_title=brittany runs a marathon|services_4-appointment_date=march 4th|services_4-appointment_time=3:30 pm|services_4-city=antioch|services_4-therapist_name=allied medical and consultation services|services_4-type=allied medical and consultation services
32_00008,movies_3-cast=dramatic story|movies_3-directed_by=gurinder chadha|movies_3-genre=dramatic story|movies_3-movie_title=rob brydon|services_4-appointment_date=march 13th|services_4-appointment_time=1:45 in the afternoon|services_4-city=san jose|services_4-therapist_name=barskyex bryna g|services_4-type=psychologist
32_00009,movies_3-cast=angry birds|movies_3-directed_by=thurop van orman|movies_3-genre=angry birds|movies_3-movie_title=angry birds|services_4-appointment_date=march 14th|services_4-appointment_time=11 am|services_4-city=lafayette|services_4-therapist_name=building better relationships|services_4-type=family counselor
32_00011,movies_3-genre=47 meters down|movies_3-movie_title=47 meters down|services_4-appointment_date=march 7th|services_4-appointment_time=1:30 pm|services_4-city=redwood city|services_4-therapist_name=becker hubert j|services_4-type=therapist
32_00014,movies_3-cast=stars mel brooks|movies_3-directed_by=josh cooley|movies_3-genre=kids|movies_3-movie_title=stars mel brooks|services_4-appointment_date=march 2nd|services_4-appointment_time=12:30 pm|services_4-city=lafayette|services_4-therapist_name=alissa scanlin psyd.|services_4-type=psychiatrist
32_00025,alarm_1-alarm_name=x|alarm_1-alarm_time=10 am|alarm_1-new_alarm_name=2019|alarm_1-new_alarm_time=10 am|media_3-genre=patio|media_3-starring=pulp fiction|media_3-title=pulp fiction|music_3-artist=patio|music_3-device=patio speaker|music_3-track=batuka
32_00029,alarm_1-alarm_name=close encounters|alarm_1-alarm_time=4 pm|alarm_1-new_alarm_name=1|alarm_1-new_alarm_time=4 pm|media_3-genre=science|media_3-starring=science|media_3-title=science|music_3-album=i am|music_3-artist=close encounters|music_3-device=gotta|music_3-track=i am|music_3-year=yes
32_00030,alarm_1-alarm_name=brad pitt|alarm_1-alarm_time=7:30 am|alarm_1-new_alarm_name=2|media_3-genre=living room|media_3-starring=brad pitt|media_3-title=ad astra|music_3-album=metal|music_3-device=living room|music_3-genre=metal|music_3-track=cold|music_3-year=yes
32_00035,alarm_1-alarm_name=the moment|alarm_1-new_alarm_name=2|media_3-genre=living room|media_3-starring=kids|media_3-title=paprika|music_3-album=black lagoon|music_3-artist=slow air by still corners|music_3-device=patio|music_3-track=black lagoon|music_3-year=yes
32_00036,alarm_1-alarm_name=rings|alarm_1-alarm_time=6:30 am|alarm_1-new_alarm_name=3|alarm_1-new_alarm_time=6:30 am|media_3-genre=living room speaker?please confirm details|media_3-title=fantasy movies as they are great.they're 2 movies you might like. what about the movies labyrinth|music_3-device=living room speaker|music_3-track=boyfriend
32_00039,alarm_1-alarm_name=errands|alarm_1-alarm_time=3 pm|alarm_1-new_alarm_name=3 pm under errands|alarm_1-new_alarm_time=3 pm|media_3-genre=errands|media_3-starring=ghost|media_3-title=ghost|music_3-artist=ariana grande|music_3-device=living room|music_3-track=best mistake|music_3-year=yes
32_00040,alarm_1-alarm_name=harumi shuhama|alarm_1-new_alarm_name=3|media_3-genre=2012|media_3-starring=ghost|media_3-title=ghost|music_3-album=die young|music_3-artist=warrior|music_3-device=living room|music_3-genre=pop|music_3-track=die young|music_3-year=2012
32_00041,alarm_1-alarm_name=mountain|alarm_1-alarm_time=10 am|alarm_1-new_alarm_name=3|alarm_1-new_alarm_time=10 am|media_3-genre=2018|media_3-starring=bizarre|media_3-title=bizarre|music_3-album=the mountain|music_3-artist=outsider|music_3-device=hollywood|music_3-track=the mountain
32_00043,alarm_1-alarm_name=dentist|alarm_1-alarm_time=3:30 pm|alarm_1-new_alarm_name=2017|alarm_1-new_alarm_time=3:30 pm|media_3-genre=dentist|media_3-starring=angry birds|media_3-title=angry birds|music_3-device=south asia|music_3-track=ik vaari aa
32_00047,alarm_1-alarm_name=night shift|alarm_1-new_alarm_name=2015|media_3-genre=2015|media_3-starring=funny|media_3-title=funny|music_3-album=night shift|music_3-artist=california sunrise|music_3-device=living room|music_3-track=night shift
32_00048,alarm_1-alarm_name=running|alarm_1-alarm_time=10 am|alarm_1-new_alarm_name=1|alarm_1-new_alarm_time=10 am|media_3-genre=2017|media_3-starring=dramatic|media_3-title=dramatic story?what about a faithful man|music_3-device=living room|music_3-track=chance riddim
32_00049,alarm_1-alarm_name=piano time|alarm_1-alarm_time=4:30 pm|alarm_1-new_alarm_name=2|alarm_1-new_alarm_time=4:30 pm|media_3-genre=kitchen speaker|media_3-starring=violent|media_3-title=pulp fiction|music_3-device=kitchen speaker|music_3-track=time up
32_00054,alarm_1-alarm_name=nope|alarm_1-new_alarm_name=3|media_3-genre=2017|media_3-title=war|music_3-device=living room|music_3-track=real friends
32_00055,alarm_1-alarm_name=gym|alarm_1-alarm_time=7 am|alarm_1-new_alarm_name=gym|alarm_1-new_alarm_time=7 am|media_3-genre=gym|media_3-starring=anime movie paprika?no thanks. i don't want to see that right now. a family|media_3-title=farewell|music_3-device=living room|music_3-track=back it up by prince royce
32_00058,alarm_1-alarm_name=wake up set|alarm_1-alarm_time=6:30 am|alarm_1-new_alarm_name=2|alarm_1-new_alarm_time=6:30 am|media_3-genre=2014|media_3-starring=bizarre|media_3-title=bizarre story|music_3-device=living room|music_3-track=african beauty|music_3-year=2012
32_00063,alarm_1-alarm_name=fortunatel|alarm_1-alarm_time=5 pm|alarm_1-new_alarm_name=10|media_3-genre=fortunatel|media_3-starring=ghost|media_3-title=milo o'shea|music_3-device=fortunatel|music_3-track=fortunately
32_00064,alarm_1-alarm_name=errands|alarm_1-new_alarm_name=patio|media_3-genre=patio|media_3-title=drama|music_3-device=living room.actually_ cast it on the patio|music_3-track=pyramid
32_00067,alarm_1-alarm_name=starboy.how about i feel it coming|alarm_1-alarm_time=9:30 am|alarm_1-new_alarm_name=1|alarm_1-new_alarm_time=9:30 am|media_3-genre=coming|media_3-starring=bizarre story|media_3-title=bizarre story|music_3-album=coming|music_3-device=living room.no_ it should be cast on the patio|music_3-track=coming|music_3-year=coming
32_00069,alarm_1-alarm_name=acapella|alarm_1-new_alarm_name=3|media_3-genre=2013|media_3-starring=brittany runs a marathon|media_3-title=brittany runs a marathon|music_3-device=living room|music_3-genre=pop|music_3-track=acapella
32_00071,alarm_1-alarm_name=rock-and-roll songs by thousand foot krutch|alarm_1-alarm_time=11 am|alarm_1-new_alarm_name=1|alarm_1-new_alarm_time=11 am|media_3-genre=2012|media_3-starring=cartoon movies featuring leslie jones?how about the angry birds|media_3-title=angry birds|music_3-artist=thousand foot krutch|music_3-device=patio|music_3-genre=rock|music_3-track=rock-and-roll
32_00073,alarm_1-alarm_name=not|alarm_1-alarm_time=6:30 am|alarm_1-new_alarm_name=10|alarm_1-new_alarm_time=6:30 am|media_3-genre=living room|media_3-starring=crime|media_3-title=pulp fiction|music_3-device=living room|music_3-track=stay
32_00079,alarm_1-alarm_name=3 alarms set right now. there's one for 3 pm with the name pick up kids|alarm_1-alarm_time=3 pm|alarm_1-new_alarm_name=3|alarm_1-new_alarm_time=3 pm|media_3-genre=patio|media_3-starring=vincent andriano|media_3-title=blinded|music_3-artist=double vision|music_3-device=patio|music_3-genre=pop songs from 2015. double vision|music_3-track=back it up|music_3-year=2015
32_00083,homes_2-area=san jose|homes_2-has_garage=yes|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=2|homes_2-number_of_beds=3|homes_2-property_name=boynton brooks apartments|homes_2-visit_date=14th of march|messaging_1-contact_name=property|messaging_1-location=frances|ridesharing_2-destination=416 boynton avenue|ridesharing_2-number_of_seats=22281|ridesharing_2-ride_type=luxury
32_00088,homes_2-area=antioch|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=2|homes_2-number_of_beds=2|homes_2-property_name=buchanan gardens|homes_2-visit_date=march 1st|messaging_1-contact_name=melissa|messaging_1-location=1600 buchanan road|ridesharing_2-destination=1600 buchanan road|ridesharing_2-number_of_seats=490|ridesharing_2-ride_type=regular
32_00090,homes_2-area=dixon|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=11|homes_2-number_of_beds=2|homes_2-property_name=bristol apartment homes|homes_2-visit_date=march 11th|messaging_1-contact_name=philip|messaging_1-location=philip|ridesharing_2-destination=1550 valley glen drive|ridesharing_2-number_of_seats=11|ridesharing_2-ride_type=luxury
32_00094,homes_2-area=san jose|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=154|homes_2-number_of_beds=154|homes_2-property_name=888 golden saratoga-cupertino apartment homes|homes_2-visit_date=march 3rd|messaging_1-contact_name=1546 maurice lane|messaging_1-location=1546 maurice lane|ridesharing_2-destination=1546 maurice lane|ridesharing_2-number_of_seats=154|ridesharing_2-ride_type=regular
32_00095,homes_2-area=brentwood|homes_2-in_unit_laundry=no|homes_2-intent=no|homes_2-number_of_baths=2|homes_2-number_of_beds=2|homes_2-property_name=avery at towncentre|homes_2-visit_date=11th of this month|messaging_1-contact_name=adam|messaging_1-location=1275 central boulevard|ridesharing_2-destination=1275 central boulevard|ridesharing_2-number_of_seats=11|ridesharing_2-ride_type=luxury
32_00097,homes_2-area=sunnyvale|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=2|homes_2-number_of_beds=2|homes_2-property_name=aster park apartments|homes_2-visit_date=7th of march|messaging_1-location=1059 reed avenue|ridesharing_2-destination=1059 reed avenue|ridesharing_2-number_of_seats=2|ridesharing_2-ride_type=regular
32_00101,homes_2-area=pleasant hill|homes_2-has_garage=yes|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=3|homes_2-number_of_beds=3|homes_2-property_name=country view apartments|homes_2-visit_date=march 6th|messaging_1-contact_name=laundry machine|messaging_1-location=walter|ridesharing_2-destination=301 country view lane # a|ridesharing_2-number_of_seats=301|ridesharing_2-ride_type=normal
32_00105,homes_2-area=vacaville|homes_2-in_unit_laundry=no|homes_2-intent=no|homes_2-number_of_baths=1|homes_2-number_of_beds=2|homes_2-property_name=meadowood apartments|homes_2-visit_date=march 9th|messaging_1-contact_name=199 aegean way|messaging_1-location=199 aegean way|ridesharing_2-destination=199 aegean way|ridesharing_2-number_of_seats=1|ridesharing_2-ride_type=luxury
32_00107,homes_2-area=fremont|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=2|homes_2-number_of_beds=2|homes_2-property_name=birchwood apartments|homes_2-visit_date=march 10th|messaging_1-contact_name=patrick|messaging_1-location=patrick|ridesharing_2-destination=3500 pennsylvania avenue # 101|ridesharing_2-number_of_seats=2|ridesharing_2-ride_type=luxury
32_00108,homes_2-area=sunnyvale|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=2|homes_2-number_of_beds=2|homes_2-property_name=aster park apartments|homes_2-visit_date=monday next week.kindly ensure that_ you wish to have the schedule on march 4th|messaging_1-contact_name=yes|messaging_1-location=1059 reed avenue|ridesharing_2-destination=1059 reed avenue|ridesharing_2-number_of_seats=2|ridesharing_2-ride_type=regular
32_00110,homes_2-area=palo alto|homes_2-has_garage=yes|homes_2-in_unit_laundry=no|homes_2-intent=no|homes_2-number_of_baths=1|homes_2-number_of_beds=1|homes_2-property_name=casa carolina apartments|homes_2-visit_date=march 3rd|messaging_1-contact_name=3820 park boulevard|messaging_1-location=3820 park boulevard|ridesharing_2-destination=3820 park boulevard|ridesharing_2-number_of_seats=49|ridesharing_2-ride_type=pool
32_00112,homes_2-area=hayward|homes_2-has_garage=yes|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=1|homes_2-number_of_beds=4|homes_2-property_name=alpine vista apartments|homes_2-visit_date=march 12th|messaging_1-contact_name=property|messaging_1-location=1282 mattox road|ridesharing_2-destination=1282 mattox road|ridesharing_2-number_of_seats=4|ridesharing_2-ride_type=regular_ luxury
32_00113,homes_2-area=martinez|homes_2-has_garage=yes|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=3|homes_2-number_of_beds=4|homes_2-property_name=lotus apartments|homes_2-visit_date=march 9th|messaging_1-contact_name=samantha|messaging_1-location=1|ridesharing_2-destination=samantha|ridesharing_2-number_of_seats=1|ridesharing_2-ride_type=pool
32_00114,homes_2-area=pleasanton|homes_2-has_garage=yes|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=4|homes_2-number_of_beds=4|homes_2-property_name=kottinger place apartments-seniors|homes_2-visit_date=march 5th|messaging_1-contact_name=1|messaging_1-location=240 kottinger drive|ridesharing_2-destination=240 kottinger drive|ridesharing_2-number_of_seats=1|ridesharing_2-ride_type=luxury
32_00119,homes_2-area=san jose|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=2|homes_2-number_of_beds=2|homes_2-property_name=888 golden saratoga-cupertino apartment homes|homes_2-visit_date=1st of this month|messaging_1-contact_name=frank|messaging_1-location=1546 maurice lane with frank|ridesharing_2-destination=1546 maurice lane|ridesharing_2-number_of_seats=154|ridesharing_2-ride_type=pool
32_00120,homes_2-area=cupertino|homes_2-has_garage=yes|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=2|homes_2-number_of_beds=3|homes_2-property_name=forge homestead apartments|homes_2-visit_date=12th of march|messaging_1-contact_name=helen|messaging_1-location=20667 forge way|ridesharing_2-destination=20667|ridesharing_2-number_of_seats=3|ridesharing_2-ride_type=pool
32_00121,homes_2-area=hayward|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=2|homes_2-number_of_beds=10|homes_2-property_name=amberwood garden apartments|homes_2-visit_date=5th of this month|messaging_1-contact_name=property|messaging_1-location=26100 gading road|ridesharing_2-destination=26100 gading road|ridesharing_2-number_of_seats=10|ridesharing_2-ride_type=luxury
32_00123,homes_2-area=santa rosa|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=6221|homes_2-number_of_beds=6221|homes_2-property_name=brush creek apartments|homes_2-visit_date=3rd of march|messaging_1-contact_name=raymond|messaging_1-location=6221 montecito boulevard|ridesharing_2-destination=6221 montecito boulevard|ridesharing_2-number_of_seats=6221|ridesharing_2-ride_type=regular
32_00124,homes_2-area=mill valley|homes_2-has_garage=yes|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=2|homes_2-number_of_beds=2|homes_2-property_name=strawberry shores apartments|homes_2-visit_date=march 5th|messaging_1-contact_name=12|messaging_1-location=111 seminary drive|ridesharing_2-destination=111 seminary drive|ridesharing_2-number_of_seats=2|ridesharing_2-ride_type=expensive ride.please verify you would like a luxury
33_00001,homes_2-area=sunnyvaleh|homes_2-has_garage=no|homes_2-in_unit_laundry=no|homes_2-intent=no|homes_2-number_of_baths=10|homes_2-number_of_beds=10|homes_2-property_name=apricot pit apartments|homes_2-visit_date=6th of march|messaging_1-contact_name=sophia|messaging_1-location=sophia|ridesharing_2-destination=400 east remington drive|ridesharing_2-number_of_seats=10|ridesharing_2-ride_type=regular
33_00002,homes_2-area=pittsburg|homes_2-has_garage=yes|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=1010|homes_2-number_of_beds=925|homes_2-property_name=belmont apartment homes|homes_2-visit_date=march 11th|messaging_1-contact_name=1010 power avenue|messaging_1-location=1010 power avenue|ridesharing_2-destination=1010 power avenue|ridesharing_2-number_of_seats=1010|ridesharing_2-ride_type=regular
33_00004,homes_2-area=san jose|homes_2-has_garage=no|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=3|homes_2-number_of_beds=3|homes_2-property_name=almaden garden apartments|homes_2-visit_date=4th of this month|messaging_1-contact_name=vincent|messaging_1-location=vincent|ridesharing_2-destination=947 branham lane # c|ridesharing_2-number_of_seats=3|ridesharing_2-ride_type=pool
33_00005,homes_2-area=sunnyvale|homes_2-has_garage=yes|homes_2-in_unit_laundry=yes|homes_2-intent=yes|homes_2-number_of_baths=3|homes_2-number_of_beds=3|homes_2-property_name=arbor terrace apartments|homes_2-visit_date=march 9th|messaging_1-contact_name=555 east el camino real|messaging_1-location=locaiton|ridesharing_2-destination=555 east el camino real_ priced at $3_850_000 - the arbor terrace apartments|ridesharing_2-number_of_seats=1|ridesharing_2-ride_type=pool
33_00006,services_1-appointment_date=14th of march|services_1-appointment_time=6 pm|services_1-city=berkeley|services_1-is_unisex=windy|services_1-stylist_name=berkeley hair studio|weather_1-city=berkeley|weather_1-date=14th of march
33_00007,services_1-appointment_date=march 7th|services_1-appointment_time=11:30|services_1-city=antioch|services_1-is_unisex=not|services_1-stylist_name=himc barber studio|weather_1-city=not|weather_1-date=march 7th
33_00008,services_1-appointment_date=march 6th|services_1-appointment_time=2 pm|services_1-city=sfo|services_1-stylist_name=1512 barber shop|weather_1-city=sfo.the 1512 barber shop is a nice one in san francisco|weather_1-date=next wednesday
33_00011,services_1-appointment_date=4th of this month|services_1-appointment_time=5 o'clock in the evening|services_1-city=oakley|services_1-stylist_name=great clips|weather_1-city=oakley|weather_1-date=4th of this month
33_00013,services_1-appointment_date=1st of this month|services_1-appointment_time=3 pm|services_1-city=fremont|services_1-stylist_name=3sixty salon and boutique|weather_1-city=not
33_00014,services_1-appointment_date=12th of this month|services_1-appointment_time=18:00|services_1-city=fremont|services_1-stylist_name=3sixty salon and boutiquecool|weather_1-city=fremont|weather_1-date=12th of this month
33_00015,services_1-appointment_date=march 1st|services_1-appointment_time=6:30 pm|services_1-city=san jose|services_1-is_unisex=humidity|services_1-stylist_name=atelier salon willow glen|weather_1-city=san jose|weather_1-date=march 1st
33_00016,services_1-appointment_date=14th of march|services_1-appointment_time=4:30 pm|services_1-city=san mateo|services_1-is_unisex=not|services_1-stylist_name=elite hair design|weather_1-city=san mateo|weather_1-date=14th of march
33_00018,services_1-appointment_date=march 6th|services_1-appointment_time=3:30 pm|services_1-city=san fran|services_1-stylist_name=1512 barber shop|weather_1-city=san fran|weather_1-date=march 6th
33_00020,services_1-appointment_date=march 4th|services_1-appointment_time=1:15 in the afternoon|services_1-city=oakley|services_1-is_unisex=yes|services_1-stylist_name=great clips|weather_1-city=yes|weather_1-date=march 4th
33_00021,services_1-appointment_date=march 3rd|services_1-appointment_time=5:30 pm|services_1-city=san fran|services_1-is_unisex=te|services_1-stylist_name=20th salon and barber|weather_1-city=menlo park.i can help you with that. how about great clips in menlo park?hmm. how many|weather_1-date=march 3rd
33_00023,services_1-appointment_date=11th of march|services_1-appointment_time=18:45|services_1-city=san jose|services_1-stylist_name=atelier salon willow glen|weather_1-city=san jose|weather_1-date=11th of march
33_00026,services_1-appointment_date=6th of this month|services_1-appointment_time=12:15 in the afternoon|services_1-city=san francisco|services_1-is_unisex=yes|services_1-stylist_name=1512 barber shop|weather_1-city=san francisco|weather_1-date=6th of this month
33_00030,services_1-appointment_date=1st of this month|services_1-appointment_time=10:30 in the morning.to be clear: 10:30 am|services_1-city=walnut creek|services_1-stylist_name=dipietro todd salon|weather_1-city=walnut creek|weather_1-date=1st of this month
33_00031,services_1-appointment_date=6th of this month|services_1-appointment_time=1:45 pm|services_1-city=san fran|services_1-stylist_name=1512 barber shop|weather_1-city=san fran|weather_1-date=6th of this month
33_00036,services_1-appointment_date=march 1st|services_1-appointment_time=2:30 in the afternoon|services_1-city=sf|services_1-is_unisex=sf|services_1-stylist_name=1512 barber shop|weather_1-city=sf
33_00037,services_1-appointment_date=march 1st|services_1-appointment_time=12:45 in the afternoon|services_1-city=palo alto|services_1-is_unisex=ss|services_1-stylist_name=18/8 fine men's salons - palo alto|weather_1-city=ssalon in palo alto
33_00039,services_1-appointment_date=march 10th|services_1-appointment_time=6:15 pm|services_1-city=walnut creek|services_1-stylist_name=blow dry bar|weather_1-city=walnut creek|weather_1-date=march 10th
33_00040,services_1-appointment_date=march 2ndy|services_1-appointment_time=1:45 in the afternoon|services_1-city=napa|services_1-stylist_name=stags barbershop|weather_1-city=napa|weather_1-date=march 2ndy
33_00041,services_1-appointment_date=9th of this month|services_1-appointment_time=2 pm|services_1-city=berkeley|services_1-stylist_name=aya salon & spa|weather_1-city=berkeley|weather_1-date=9th of this month
